property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating,coordinates,latitude,longitude
flat,tulip violet,sector 69,1.68,8358.0,4,4,2,2.0,North-West,1819.0,0,0,0,1,0,Relatively New,Unfurnished,65,4.7,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,tulip violet,sector 69,1.4,8872.0,3,3,2,11.0,North,1428.0,0,0,0,1,0,Relatively New,Unfurnished,73,4.7,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,dlf the skycourt,sector 86,1.5,7895.0,3,3,1,16.0,East,1719.0,0,0,0,0,1,Relatively New,Unfurnished,23,5.0,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,signature global solera,sector 107,0.5,7752.0,3,2,2,6.0,North-East,717.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.36,5980.0,2,2,1,7.0,North-West,598.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,spaze privy,sector 72,3.1,6693.0,4,5,3+,8.0,South,3374.0,1,1,1,1,0,Moderately Old,Unfurnished,84,4.4,"28.4225° N, 77.0211° E",28.4225, 77.0211
flat,rof ananda,sector 95,0.31,5647.0,2,2,1,5.0,North,610.0,0,0,0,1,0,Relatively New,Furnished,50,4.25,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,sare homes,sector 92,0.71,5354.0,3,3,3,2.0,North-West,1473.0,0,0,0,1,0,Relatively New,Unfurnished,65,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,vatika lifestyle homes,sector 83,1.15,8214.0,3,3,1,7.0,South-West,1607.0,0,0,0,0,0,Moderately Old,Furnished,62,4.2,"28.3986° N, 76.9647° E",28.3986, 76.9647
flat,vatika lifestyle homes,sector 83,1.05,7500.0,3,2,2,1.0,South-West,1600.0,0,0,0,0,0,Moderately Old,Furnished,68,4.2,"28.3986° N, 76.9647° E",28.3986, 76.9647
flat,pioneer park,sector 61,2.1,11667.0,3,3,3,15.0,South-East,1592.0,0,0,0,0,0,Relatively New,Furnished,23,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,signature global solera,sector 107,0.285,5828.0,2,2,2,0.0,North-East,543.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.2775,5675.0,2,2,2,11.0,North,543.0,0,0,0,0,0,Relatively New,Unfurnished,21,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.275,5624.0,2,2,2,14.0,North-West,543.0,0,0,0,0,0,Relatively New,Unfurnished,25,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.28,5726.0,2,2,2,10.0,South,543.0,0,0,0,0,0,Relatively New,Unfurnished,25,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global grand iva,sector 103,0.235,6528.0,1,1,1,4.0,North-East,400.0,0,0,0,0,0,Relatively New,Unfurnished,10,4.6,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,signature global solera,sector 107,0.355,6490.0,2,2,2,8.0,North-West,608.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.51,7907.0,3,2,2,9.0,South,717.0,0,0,0,0,1,Relatively New,Unfurnished,12,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.35,6399.0,2,2,2,8.0,South,608.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.285,5828.0,2,2,2,11.0,South,543.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,signature global solera,sector 107,0.36,6581.0,2,2,2,8.0,South-East,608.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,3,3,3,1.0,North-West,1833.0,0,1,0,0,0,Relatively New,Furnished,79,4.5,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,bptp mansions park prime,sector 66,2.7,9768.0,4,4,3,6.0,North,2501.0,0,1,0,0,1,Relatively New,Unfurnished,10,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
flat,m3m golfestate,sector 65,4.94,16234.0,3,4,3,15.0,North-East,2754.0,0,1,0,0,0,Moderately Old,Unfurnished,101,5.0,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,tulip violet,sector 69,1.75,8706.0,4,4,2,10.0,North-East,1819.0,0,0,0,0,0,Relatively New,Furnished,69,4.7,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,shree vardhman flora,sector 90,1.25,4854.0,4,5,2,8.0,South,2330.0,1,1,0,0,0,Relatively New,Unfurnished,108,4.8,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,shree vardhman flora,sector 90,0.92,4907.0,3,4,3,4.0,North-East,1493.0,0,1,0,0,0,Relatively New,Unfurnished,70,4.8,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,shree vardhman flora,sector 90,1.3,5253.0,4,5,2,9.0,North-East,2134.0,1,1,0,0,0,Relatively New,Unfurnished,69,4.8,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,tulip lemon,sector 69,0.62,12863.0,2,2,1,4.0,North-East,536.0,0,0,0,0,0,Relatively New,Furnished,72,4.0,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,tulip purple,sector 69,1.92,8000.0,4,5,3+,5.0,East,2172.0,0,1,0,0,0,Relatively New,Furnished,99,4.0,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,the lions cghs,sector 56,2.0,8333.0,4,4,3,8.0,West,2253.0,0,0,0,0,1,Relatively New,Furnished,23,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
flat,tulip ivory,sector 70,2.0,8333.0,4,5,3+,2.0,South-East,2172.0,0,1,0,0,0,Relatively New,Furnished,23,3.8,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,professional society,manesar,0.75,3067.0,3,4,3,3.0,East,2717.0,0,1,0,0,0,Relatively New,Unfurnished,7,4.12,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,ss the leaf,sector 85,1.85,7683.0,3,4,3,2.0,North,2179.0,1,1,0,0,0,Relatively New,Furnished,23,4.3,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,tarc maceo,sector 91,0.89,6339.0,2,2,3+,9.0,East,1302.0,0,0,0,0,1,Relatively New,Furnished,10,4.4,"28.4014° N, 76.9225° E",28.4014, 76.9225
flat,orris aster court premier,sector 85,1.25,5896.0,3,4,2,6.0,East,1616.0,0,1,0,0,0,Relatively New,Furnished,23,4.88,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12707.0,3,3,3,10.0,South-West,1690.0,0,0,0,0,0,Relatively New,Furnished,23,4.4,"28.4750° N, 76.9715° E",28.4750, 76.9715
flat,ireo victory valley,sector 67,3.05,12650.0,3,3,3+,21.0,South-West,2029.0,0,1,0,0,0,Relatively New,Furnished,101,4.5,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,m3m merlin,sector 67,2.65,12946.0,3,3,3,0.0,North-East,1900.0,0,0,0,0,1,Relatively New,Furnished,111,4.2,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,signature global synera,sector 81,0.49,6667.0,2,2,3,5.0,South,700.0,0,0,0,0,0,Relatively New,Unfurnished,73,3.5,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,aipl zen residences,sector 70,1.82,10997.0,3,3,3,12.0,South,1600.0,0,0,0,0,0,Relatively New,Unfurnished,66,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,signature global synera,sector 81,0.5,6803.0,2,2,3,6.0,South,700.0,0,0,0,0,0,Relatively New,Unfurnished,73,3.5,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,North-East,1602.0,0,0,0,0,1,Relatively New,Furnished,23,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,shree vardhman victoria,sector 70,1.65,8462.0,3,4,3,1.0,North,1586.0,0,1,0,0,0,Relatively New,Semi-Furnished,108,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.1,7586.0,2,2,2,10.0,South-East,1312.0,1,0,0,0,0,Relatively New,Unfurnished,17,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.55,7844.0,3,3,3,8.0,South,1600.0,1,1,0,1,1,Relatively New,Unfurnished,21,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,bptp astaire gardens,sector 70,1.25,8772.0,3,3,2,1.0,South-East,1300.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.4,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,bptp astaire gardens,sector 70,1.6,8658.0,4,4,3,1.0,North-East,1600.0,1,0,0,0,1,Relatively New,Unfurnished,21,4.4,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.15,8519.0,2,2,3,8.0,South-East,1222.0,1,0,0,0,1,Relatively New,Unfurnished,23,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,3,3,10.0,South,1527.0,1,1,0,1,1,Relatively New,Unfurnished,21,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,bestech park view grand spa,sector 81,4.0,9524.0,4,5,3+,15.0,West,3801.0,0,1,0,0,0,Relatively New,Furnished,72,5.0,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,bestech park view grand spa,sector 81,2.22,8346.0,3,4,3+,15.0,South-East,2407.0,0,1,0,0,0,Relatively New,Furnished,112,5.0,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,bestech park view grand spa,sector 81,3.0,9419.0,4,5,2,6.0,South,2882.0,0,1,0,0,0,Relatively New,Furnished,66,5.0,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,vatika the seven lamps,sector 82,1.0,5924.0,2,2,2,11.0,South,1299.0,1,0,0,0,0,Relatively New,Furnished,57,4.8,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,pioneer araya,sector 62,10.75,19499.0,5,7,3,10.0,North-East,4990.0,0,1,0,0,0,Relatively New,Furnished,93,4.4,"28.4139° N, 77.0886° E",28.4139, 77.0886
flat,pioneer araya,sector 62,9.14,19488.0,4,6,3,16.0,East,3932.0,1,1,1,0,0,Relatively New,Furnished,94,4.4,"28.4139° N, 77.0886° E",28.4139, 77.0886
flat,pioneer araya,sector 62,8.35,19514.0,4,6,3,16.0,East,3872.0,0,1,0,1,0,Relatively New,Unfurnished,96,4.4,"28.4139° N, 77.0886° E",28.4139, 77.0886
flat,hsiidc sidco shivalik apartments,manesar,0.73,3559.0,3,3,3+,2.0,South,1705.0,0,1,0,0,0,Moderately Old,Unfurnished,44,4.2,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,imt view society,manesar,0.95,3652.0,3,4,3,6.0,South-East,2232.0,0,1,0,0,0,Moderately Old,Unfurnished,43,4.5,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,hsiidc sidco shivalik apartments,manesar,0.48,3840.0,2,2,3,7.0,South,993.0,0,0,0,0,0,Moderately Old,Unfurnished,45,4.2,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,hsiidc sidco aravali,manesar,0.86,3323.0,3,3,3+,3.0,South,1900.0,0,1,0,0,0,Moderately Old,Unfurnished,44,4.5,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,hsiidc sidco aravali,manesar,0.81,3129.0,3,3,3+,2.0,South-West,1900.0,0,1,0,0,0,Moderately Old,Unfurnished,39,4.5,"28.3515° N, 76.9428° E",28.3515, 76.9428
flat,m3m merlin,sector 67,2.9,14167.0,3,3,3,0.0,West,1852.0,0,0,0,0,1,Relatively New,Furnished,23,4.2,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,signature andour heights,sector 71,0.37,7400.0,1,1,2,2.0,North-East,425.0,0,0,0,0,0,Relatively New,Furnished,15,4.3,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,signature andour heights,sector 71,0.59,8429.0,2,2,1,6.0,North-East,639.0,0,0,0,0,0,Moderately Old,Unfurnished,38,4.3,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,signature andour heights,sector 71,0.6,10000.0,2,2,1,5.0,South-West,557.0,0,0,0,1,0,Relatively New,Unfurnished,36,4.3,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,signature andour heights,sector 71,0.37,8222.0,1,1,2,2.0,North-East,450.0,0,0,0,0,0,Relatively New,Unfurnished,38,4.3,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,m3m woodshire,sector 107,0.9,6589.0,2,2,3+,4.0,East,1236.0,0,0,0,0,0,Relatively New,Unfurnished,14,4.6,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,shree vardhman victoria,sector 70,1.66,14249.0,3,5,3,8.0,North,1527.0,0,1,0,0,0,Relatively New,Unfurnished,67,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,dlf new town heights,sector 90,2.0,7334.0,4,4,3+,20.0,East,2468.0,0,1,0,0,1,Moderately Old,Unfurnished,23,4.4,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,shree vardhman victoria,sector 70,1.67,14384.0,3,5,3,5.0,North-East,1527.0,0,1,0,0,0,Moderately Old,Unfurnished,66,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.1,8462.0,2,2,2,8.0,North-East,1444.0,0,0,0,0,0,Relatively New,Unfurnished,64,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,North,1527.0,0,1,0,0,0,Relatively New,Unfurnished,68,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.07,7926.0,2,2,3,8.0,North,1222.0,1,0,0,0,0,Relatively New,Unfurnished,68,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,tulip violet,sector 69,1.76,8756.0,4,4,2,6.0,North,1819.0,0,0,0,0,0,Relatively New,Unfurnished,68,4.7,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,tulip violet,sector 69,1.55,9823.0,3,3,2,5.0,North-East,1428.0,0,0,0,1,0,Relatively New,Unfurnished,66,4.7,"28.3966° N, 77.0341° E",28.3966, 77.0341
flat,krrish provence estate,gwal pahari,5.5,9483.0,4,5,3+,11.0,East,5249.0,1,1,0,1,0,New Property,Unfurnished,89,4.5,"28.4484° N, 77.0210° E",28.4484, 77.0210
flat,conscient habitat,sector 99,0.271,5599.0,2,2,1,8.0,South-West,538.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.0,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,prime habitat,sector 99,0.261,4745.0,2,2,1,6.0,North-East,611.0,0,0,0,0,1,Relatively New,Unfurnished,42,3.25,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9874.0,2,2,2,0.0,East,1100.0,0,0,0,0,0,Relatively New,Unfurnished,48,4.4,"28.4750° N, 76.9715° E",28.4750, 76.9715
flat,conscient heritage max,sector 102,2.1,9772.0,3,4,3+,10.0,East,1945.0,1,1,0,0,0,Relatively New,Unfurnished,36,4.9,"28.4750° N, 76.9715° E",28.4750, 76.9715
flat,paras dews,sector 106,0.95,6859.0,2,2,3+,2.0,North,940.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,paras dews,sector 106,0.92,6643.0,2,2,3+,2.0,East,940.0,0,0,0,0,0,Relatively New,Unfurnished,111,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,paras dews,sector 106,1.25,7102.0,3,4,3+,5.0,North-East,1186.0,0,1,0,0,0,Relatively New,Unfurnished,108,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,paras dews,sector 106,0.87,9255.0,2,2,3+,1.0,North-East,1120.0,0,0,0,0,0,New Property,Unfurnished,111,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,paras dews,sector 106,1.2,6818.0,3,4,3+,9.0,North-East,1186.0,0,1,0,0,0,Relatively New,Unfurnished,112,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
flat,ramprastha the edge towers,sector 37,0.8,8889.0,2,2,3,10.0,South-East,1310.0,0,0,0,0,1,Relatively New,Unfurnished,110,3.9,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,ramprastha the edge towers,sector 37,0.98,5537.0,3,3,3+,5.0,North-East,1675.0,0,0,0,1,0,Relatively New,Unfurnished,111,3.9,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,la vida by tata housing,sector 113,1.32,10345.0,2,2,2,3.0,North-East,1199.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.3,"28.5287° N, 77.0233° E",28.5287, 77.0233
flat,shri banke bihari society,sector 56,1.35,6750.0,3,3,3,5.0,East,1800.0,0,0,0,0,1,Old Property,Furnished,48,4.2,"28.4245° N, 77.0991° E",28.4245, 77.0991
flat,puri diplomatic greens,sector 111,3.45,11695.0,4,5,3+,9.0,North-East,2670.0,0,1,0,0,0,Relatively New,Unfurnished,44,4.2,"28.5238° N, 77.0320° E",28.5238, 77.0320
flat,bestech park view grand spa,sector 81,2.4,9023.0,3,4,3+,8.0,North,2407.0,1,1,0,0,0,New Property,Furnished,106,5.0,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,dlf the ultima,sector 81,3.45,12013.0,4,4,3+,10.0,East,2599.0,0,1,0,0,0,New Property,Semi-Furnished,98,4.4,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,dlf the ultima,sector 81,2.25,10553.0,3,3,3+,15.0,North-East,1929.0,0,1,0,0,0,Relatively New,Semi-Furnished,102,4.4,"28.3867° N, 76.9485° E",28.3867, 76.9485
flat,corona optus,sector 37,1.25,7176.0,3,3,3,2.0,North-West,1563.0,1,0,0,0,0,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.43,7186.0,3,3,3+,2.0,North,1834.0,0,1,0,0,1,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.27,7232.0,3,3,3,2.0,South,1595.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.43,7186.0,3,3,3+,2.0,North-West,1845.0,1,1,0,0,1,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.25,8929.0,3,3,3,2.0,South-East,1563.0,1,0,0,0,0,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.44,7236.0,3,3,3+,2.0,North-West,1789.0,1,1,0,0,1,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,corona optus,sector 37,1.27,7204.0,3,3,3,2.0,South,1581.0,1,0,0,0,1,Relatively New,Unfurnished,23,4.2,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,1.1,5405.0,3,4,3,9.0,West,1899.0,1,1,0,0,0,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,1.4,5385.0,4,5,3,9.0,North,2343.0,1,1,0,1,1,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,0.99,5455.0,3,4,3,9.0,North-East,1660.0,0,1,0,0,0,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,0.86,5450.0,2,3,3,9.0,South-East,1442.0,1,0,0,0,1,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,0.98,5399.0,3,4,3,9.0,South-West,1660.0,0,1,0,0,1,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,imperia the esfera,sector 37,0.85,5387.0,2,3,3,9.0,South-East,1442.0,1,0,0,0,0,Relatively New,Unfurnished,23,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.79,8981.0,4,3,3,15.0,South-West,1808.0,0,0,0,0,1,Relatively New,Furnished,16,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.5,8255.0,3,3,3,12.0,South-West,1686.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.77,8079.0,4,3,3,15.0,North,2025.0,1,1,0,1,1,Relatively New,Unfurnished,23,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.5,8283.0,3,3,3,17.0,North-West,1692.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.49,8107.0,3,3,3,20.0,North-West,1707.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,bptp terra,sector 37,1.8,8215.0,4,3,3,18.0,North-West,2025.0,1,1,0,1,0,Relatively New,Unfurnished,23,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,ss the leaf,sector 85,1.06,6344.0,2,2,2,12.0,South,1512.0,0,0,0,0,0,Relatively New,Unfurnished,22,4.3,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,ss the leaf,sector 85,1.14,6433.0,2,2,3,16.0,South,1604.0,0,0,0,0,0,Relatively New,Unfurnished,22,4.3,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,pivotal devaan,sector 84,0.365,7588.0,2,2,1,9.0,West,531.0,0,0,1,0,0,Relatively New,Semi-Furnished,47,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,pivotal devaan,sector 84,0.34,7039.0,2,2,1,1.0,East,537.0,0,0,1,0,0,Relatively New,Furnished,56,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,pivotal devaan,sector 84,0.34,5832.0,2,2,1,3.0,East,533.0,0,0,1,0,0,Relatively New,Unfurnished,56,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,pivotal devaan,sector 84,0.35,7277.0,2,2,1,10.0,West,531.0,0,0,1,0,0,Relatively New,Unfurnished,68,4.0,"28.3979° N, 76.9736° E",28.3979, 76.9736
flat,ss the leaf,sector 85,1.05,6402.0,2,2,3,11.0,North-East,1484.0,0,0,0,0,0,Relatively New,Unfurnished,22,4.3,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,North-East,2444.0,0,0,0,0,0,Old Property,Furnished,88,4.4,"28.4121° N, 77.0480° E",28.4121, 77.0480
flat,shree vardhman victoria,sector 70,1.55,7949.0,3,5,3,8.0,South,1527.0,0,1,0,0,0,Relatively New,Unfurnished,111,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,shree vardhman victoria,sector 70,1.5,7692.0,3,5,3,7.0,South,1527.0,0,1,0,0,0,Relatively New,Furnished,108,4.5,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,the lions cghs,sector 56,2.05,9535.0,4,4,3,7.0,West,2000.0,0,1,0,0,1,Relatively New,Furnished,23,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
flat,mariners home,sector 56,2.11,8612.0,3,2,3,4.0,South,2250.0,0,0,0,0,1,Relatively New,Furnished,74,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
flat,capital residences 360,sector 70,1.18,8138.0,2,2,3,7.0,East,1400.0,0,0,0,1,0,New Property,Unfurnished,81,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.15,11500.0,2,2,3,4.0,East,1400.0,0,0,0,1,0,New Property,Unfurnished,80,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.66,8401.0,3,3,3+,8.0,East,1900.0,0,1,0,0,0,New Property,Unfurnished,79,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.68,8502.0,3,3,3+,5.0,North-East,1900.0,0,1,0,0,0,New Property,Unfurnished,88,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,sobha city,sector 108,3.95,16859.0,3,4,2,15.0,West,1900.0,0,1,0,0,0,Relatively New,Unfurnished,23,4.38,"28.5134° N, 76.9830° E",28.5134, 76.9830
flat,emaar digihomes,sector 62,2.1,13926.0,2,2,3,12.0,North-East,1500.0,0,0,0,0,1,New Property,Furnished,23,4.25,"28.4139° N, 77.0886° E",28.4139, 77.0886
flat,capital residences 360,sector 70,1.64,8300.0,3,3,3+,4.0,North-East,1950.0,0,1,0,0,0,New Property,Unfurnished,88,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,capital residences 360,sector 70,1.69,8553.0,3,3,3+,8.0,North-East,1900.0,0,1,0,0,0,New Property,Unfurnished,100,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,m3m golfestate,sector 65,6.15,18287.0,3,3,3,23.0,North-East,3027.0,1,1,0,0,0,Moderately Old,Furnished,44,5.0,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,m3m golfestate,sector 65,6.1,18139.0,3,3,3,19.0,North-East,3027.0,1,1,0,0,0,Moderately Old,Furnished,112,5.0,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,dlf the primus,sector 82,1.59,10338.0,3,3,3+,5.0,North-East,1668.0,0,0,0,0,1,Relatively New,Semi-Furnished,107,4.6,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3,4,3+,5.0,South-West,1810.0,1,1,0,0,1,Relatively New,Furnished,107,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,emaar mgf palm hills,sector 77,1.09,5383.0,3,4,3+,5.0,South,1833.0,0,1,0,0,1,Relatively New,Furnished,107,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,aipl club residences,sector 70,0.85,9140.0,2,2,2,5.0,South-East,842.0,0,0,0,0,0,Relatively New,Furnished,43,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,sobha city,sector 108,3.95,16859.0,3,5,2,15.0,North,1900.0,0,1,0,0,0,New Property,Unfurnished,85,4.38,"28.5134° N, 76.9830° E",28.5134, 76.9830
flat,sobha city,sector 108,2.5,14611.0,3,3,2,19.0,East,1480.0,0,0,0,0,0,New Property,Unfurnished,110,4.38,"28.5134° N, 76.9830° E",28.5134, 76.9830
