property_type,society,sector,price,price_per_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating
flat,experion the heartsong,sector 108,0.9,7015.0,Super Built up area 1283(119.19 sq.m.)Built Up area: 978.23 sq.ft. (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2,3,3,2.0,South,978.23,0,1,0,0,0,Relatively New,Unfurnished,64,4.4
flat,m3m woodshire,sector 107,1.2,6176.0,Super Built up area 1943(180.51 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,7.0,South,1750.0,0,0,0,0,0,Relatively New,Furnished,23,4.6
flat,signature global solera,sector 107,0.36,6569.0,Super Built up area 548(50.91 sq.m.),2,2,1,9.0,South,496.0,0,0,0,0,0,Relatively New,Unfurnished,16,4.0
flat,signature global solera,sector 107,0.37,6752.0,Super Built up area 548(50.91 sq.m.),2,2,1,10.0,South,496.0,0,0,0,0,0,Relatively New,Unfurnished,46,4.0
flat,signature global solera,sector 107,0.5,4762.0,Super Built up area 1050(97.55 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3,2,2,5.0,South,850.0,0,0,0,0,1,Relatively New,Unfurnished,19,4.0
flat,beverley park 1,sector 43,8.44,16231.0,Super Built up area 5200(483.1 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.)Carpet area: 4900 sq.ft. (455.22 sq.m.),4,5,3,9.0,North-East,5000.0,0,1,0,0,0,Moderately Old,Semi-Furnished,68,5.0
flat,mapsko royale ville,sector 82,1.12,6257.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,12.0,North-East,1588.0,0,0,0,1,0,Relatively New,Furnished,23,3.8
flat,mapsko royale ville,sector 82,1.12,8000.0,Super Built up area 1790(166.3 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,4,2,6.0,North-West,1500.0,0,1,0,1,0,Relatively New,Furnished,111,3.8
flat,signature global synera,sector 81,0.39,6500.0,Carpet area: 600 (55.74 sq.m.),2,2,2,6.0,South-West,667.0,0,0,0,0,0,Relatively New,Unfurnished,26,3.5
flat,signature global synera,sector 81,0.38,9500.0,Carpet area: 400 (37.16 sq.m.),1,1,2,3.0,South-West,444.0,0,0,0,0,0,Relatively New,Unfurnished,28,3.5
flat,shree vardhman victoria,sector 70,1.65,8462.0,Carpet area: 1950 (181.16 sq.m.),3,3,2,6.0,North-West,2167.0,1,0,0,0,0,Relatively New,Unfurnished,57,4.5
flat,shree vardhman victoria,sector 70,1.15,8519.0,Carpet area: 1350 (125.42 sq.m.),2,2,2,6.0,South-West,1500.0,1,0,0,0,0,Relatively New,Unfurnished,61,4.5
flat,ireo skyon,sector 60,2.15,23344.0,Super Built up area 1524(141.58 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 921 sq.ft. (85.56 sq.m.),2,3,2,5.0,East,1250.0,0,1,0,0,0,Relatively New,Furnished,23,5.0
flat,tulip ivory,sector 70,2.1,8750.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,5,3+,5.0,West,2114.0,0,1,0,0,0,Moderately Old,Furnished,71,3.8
flat,tulip ivory,sector 70,2.0,8333.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,5,3+,6.0,East,2114.0,0,1,0,0,0,Moderately Old,Furnished,63,3.8
flat,orchid petals,sector 49,1.9,10526.0,Carpet area: 1805 (167.69 sq.m.),3,3,3,9.0,North-West,2006.0,0,1,0,0,0,Moderately Old,Furnished,59,4.5
flat,new sathi apartments,sector 54,1.59,7067.0,Built Up area: 2250 (209.03 sq.m.),3,3,3+,3.0,North,2250.0,1,0,0,0,0,Moderately Old,Furnished,65,4.62
flat,kanchanjanga tower,sector 56,1.45,7632.0,Super Built up area 1900(176.52 sq.m.),3,3,3+,2.0,North,1719.0,0,0,0,0,0,Moderately Old,Furnished,69,4.5
flat,guru gram haryana cghs,sector 56,1.39,7228.0,Super Built up area 1920(178.37 sq.m.),3,3,3,4.0,North,1738.0,1,0,0,0,0,Moderately Old,Furnished,71,4.3
flat,parsvnath exotica,sector 53,5.0,17271.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,3+,8.0,North-East,2500.0,0,1,0,1,1,Relatively New,Furnished,23,3.8
flat,sukhshanti apartment,sector 56,1.65,7006.0,Super Built up area 2355(218.79 sq.m.),3,3,3+,5.0,North,2131.0,1,0,0,0,0,Moderately Old,Furnished,71,4.5
flat,ireo the corridors,sector 67,1.6,9265.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3,3,2,3.0,North,1346.0,0,0,1,0,0,New Property,Furnished,87,4.5
flat,guru gram haryana cghs,sector 56,1.38,7225.0,Built Up area: 1910 (177.44 sq.m.),3,3,3,5.0,North,1910.0,1,0,0,0,0,Moderately Old,Furnished,71,4.3
flat,ireo the corridors,sector 67,1.8,9370.0,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),3,3,2,3.0,North,1551.0,1,0,1,0,0,New Property,Furnished,88,4.5
flat,ireo the corridors,sector 67,1.62,9380.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3,3,2,4.0,North,1346.0,0,0,1,0,0,New Property,Furnished,90,4.5
flat,kiran residency,sector 56,1.5,6649.0,Built Up area: 2250 (209.03 sq.m.),3,5,3+,4.0,South-East,2250.0,1,0,0,1,0,Moderately Old,Furnished,70,4.5
flat,ireo the corridors,sector 67,1.85,9531.0,Built Up area: 1941 (180.32 sq.m.),3,4,3,4.0,East,1941.0,1,0,1,0,0,New Property,Furnished,88,4.5
flat,ireo the corridors,sector 67,1.8,14658.0,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),3,3,3,6.0,North,1551.0,0,1,1,0,0,New Property,Furnished,87,4.5
flat,bptp terra,sector 37,1.8,8215.0,Super Built up area 2191(203.55 sq.m.),4,3,3,12.0,North,1983.0,1,0,0,0,0,Relatively New,Furnished,88,4.4
flat,shree vardhman victoria,sector 70,1.62,13953.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,3,3,9.0,North,1527.0,0,1,0,0,0,Relatively New,Unfurnished,54,4.5
flat,bptp terra,sector 37,1.78,8124.0,Super Built up area 2191(203.55 sq.m.),4,3,3,10.0,East,1983.0,0,1,0,0,0,Relatively New,Unfurnished,73,4.4
flat,bptp terra,sector 37,1.55,8559.0,Super Built up area 1811(168.25 sq.m.),3,3,3+,11.0,South,1639.0,0,0,0,0,0,Relatively New,Unfurnished,51,4.4
flat,millenium bajrang society,sector 43,2.5,9434.0,Super Built up area 2650(246.19 sq.m.),4,4,3+,2.0,South,2398.0,0,0,0,0,0,Relatively New,Furnished,50,4.25
flat,unitech uniworld gardens,sector 47,2.15,10307.0,Super Built up area 2086(193.8 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,4,3+,10.0,East,1950.0,0,1,0,0,0,Moderately Old,Unfurnished,23,4.0
flat,experion windchants,sector 112,5.6,11530.0,Super Built up area 4857(451.23 sq.m.)Built Up area: 3662.34 sq.ft. (340.24 sq.m.),4,6,3+,15.0,North-East,3662.34,0,1,0,0,0,Moderately Old,Furnished,95,4.6
flat,emaar mgf palm hills,sector 77,1.25,8621.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 1177 sq.ft. (109.35 sq.m.),3,4,3,3.0,North,1310.0,1,1,0,0,0,Relatively New,Unfurnished,23,4.6
flat,umang winter hills,sector 77,1.1,5296.0,Super Built up area 2077(192.96 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,9.0,North,1829.0,0,1,0,0,0,Relatively New,Unfurnished,23,4.6
flat,suncity platinum towers,sector 28,6.0,22346.0,Carpet area: 2685 (249.44 sq.m.),3,3,2,8.0,South-East,2983.0,0,1,0,0,0,Moderately Old,Unfurnished,30,5.0
flat,suncity platinum towers,sector 28,7.0,22222.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 1913 sq.ft. (177.72 sq.m.),4,3,2,10.0,North,2488.0,0,1,0,0,0,Moderately Old,Unfurnished,30,5.0
flat,the penthouses at the hibiscus,sector 50,8.5,8500.0,Carpet area: 10000 (929.03 sq.m.),4,4,3,9.0,South-East,11111.0,0,1,0,0,0,Moderately Old,Unfurnished,31,4.75
flat,ss hibiscus,sector 50,6.0,12272.0,Super Built up area 4400(408.77 sq.m.),4,3,3,5.0,South-East,3982.0,0,1,0,0,0,Moderately Old,Unfurnished,29,4.75
flat,the penthouses at the hibiscus,sector 50,8.0,8888.0,Carpet area: 9000 (836.13 sq.m.),4,3,3,7.0,South-East,10000.0,0,1,0,0,0,Moderately Old,Unfurnished,31,4.75
flat,tata primanti,sector 72,3.5,11427.0,Built Up area: 2625 (243.87 sq.m.),4,5,3+,16.0,East,2625.0,0,1,0,0,1,Relatively New,Unfurnished,29,4.4
flat,tata primanti,sector 72,4.0,13769.0,Super Built up area 2905(269.88 sq.m.),4,5,2,7.0,South-East,2629.0,0,1,0,0,0,Moderately Old,Unfurnished,36,4.4
flat,m3m golfestate,sector 65,7.0,18182.0,Carpet area: 3850 (357.68 sq.m.),3,3,2,12.0,North,4278.0,0,0,1,0,0,Moderately Old,Unfurnished,45,5.0
flat,m3m golfestate,sector 65,13.2,12000.0,Carpet area: 11000 (1021.93 sq.m.),4,4,3,13.0,North,12222.0,0,1,0,0,0,Moderately Old,Unfurnished,45,5.0
flat,experion windchants,sector 112,6.5,10417.0,Built Up area: 4800 (445.93 sq.m.),4,5,3,11.0,South,4800.0,0,0,0,0,0,Relatively New,Unfurnished,39,4.6
flat,tata primanti,sector 72,3.4,15561.0,Super Built up area 2185(202.99 sq.m.),3,4,3+,9.0,North-East,1977.0,0,1,0,0,0,Moderately Old,Unfurnished,37,4.4
flat,aipl the peaceful homes,sector 70,2.6,12009.0,Carpet area: 2165 (201.14 sq.m.),3,2,2,12.0,North-East,2406.0,0,1,0,0,0,Moderately Old,Unfurnished,43,4.5
flat,tata primanti,sector 72,3.5,11427.0,Built Up area: 2625 (243.87 sq.m.),4,5,3+,10.0,West,2625.0,0,1,0,0,1,Relatively New,Unfurnished,35,4.4
flat,siddhartha apartment,sector 95,0.72,3664.0,Super Built up area 1965(182.55 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,2,4.0,East,1800.0,0,0,0,0,1,Relatively New,Unfurnished,12,4.25
flat,experion windchants,sector 112,3.65,11428.0,Built Up area: 2800 (260.13 sq.m.),3,5,2,3.0,South-West,2800.0,0,1,0,0,0,Relatively New,Unfurnished,52,4.6
flat,ramsons kshitij,sector 95,0.28,3651.0,Super Built up area 767(71.26 sq.m.),2,2,2,5.0,North-West,694.0,0,0,0,0,1,New Property,Unfurnished,0,4.1
flat,the close north,sector 50,2.92,11209.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,3,3,10.0,North,2600.0,0,1,0,0,0,Moderately Old,Furnished,110,4.5
flat,unitech fresco,sector 50,1.82,9913.0,Super Built up area 1836(170.57 sq.m.)Built Up area: 1830 sq.ft. (170.01 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,14.0,East,1830.0,0,0,0,0,1,Moderately Old,Furnished,110,4.0
flat,m3m the marina,sector 68,1.02,8095.0,Super Built up area 1260(117.06 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2,2,2,11.0,North-East,1250.0,0,0,0,0,1,Relatively New,Furnished,23,4.0
flat,shree vardhman flora,sector 90,0.65,4815.0,Super Built up area 1350(125.42 sq.m.),2,2,3,3.0,North,1222.0,1,0,0,0,0,Relatively New,Unfurnished,70,4.8
flat,gls avenue 51,sector 92,0.39,6075.0,Carpet area: 641.74 (59.62 sq.m.),3,3,3+,6.0,North,713.0,0,0,0,0,0,Relatively New,Unfurnished,62,4.0
flat,dlf regal gardens,sector 90,1.15,6326.0,Super Built up area 1818(168.9 sq.m.),3,3,3+,18.0,North-West,1645.0,0,0,0,1,0,Relatively New,Furnished,80,4.5
flat,emaar mgf emerald estate,sector 65,1.42,13922.0,Super Built up area 1020(94.76 sq.m.)Built Up area: 1010 sq.ft. (93.83 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,2,6.0,North-East,1010.0,1,0,0,0,0,Relatively New,Furnished,110,4.2
flat,orchid petals,sector 49,2.35,11559.0,Super Built up area 2033(188.87 sq.m.)Built Up area: 2030 sq.ft. (188.59 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,3,3,15.0,West,2030.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.5
flat,orchid petals,sector 49,2.38,11498.0,Super Built up area 2070(192.31 sq.m.)Built Up area: 2061 sq.ft. (191.47 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,4,3,1.0,West,2061.0,1,0,0,0,0,Relatively New,Unfurnished,23,4.5
flat,dlf new town heights,sector 90,1.15,5959.0,Super Built up area 1930(179.3 sq.m.),3,3,3+,9.0,North-West,1747.0,0,1,0,1,0,Relatively New,Unfurnished,59,4.4
flat,dlf new town heights,sector 90,1.6,6768.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,10.0,West,2139.0,0,1,0,1,0,Relatively New,Unfurnished,58,4.4
flat,dlf new town heights,sector 86,1.28,8205.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3,4,3+,12.0,West,1740.0,0,1,0,1,0,Moderately Old,Unfurnished,59,4.4
flat,dlf new town heights,sector 90,1.75,5721.0,Super Built up area 2727(253.35 sq.m.),4,4,3+,17.0,South,2468.0,0,1,0,1,0,Relatively New,Unfurnished,59,4.4
flat,dlf new town heights,sector 91,1.75,7403.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,9.0,South,2139.0,0,1,0,1,0,Relatively New,Unfurnished,59,4.0
flat,puri diplomatic greens,sector 111,2.65,11964.0,Super Built up area 2215(205.78 sq.m.),3,4,3+,19.0,South-East,2005.0,1,1,1,1,0,Relatively New,Furnished,41,4.2
flat,ats kocoon,sector 109,2.22,10597.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3,4,3,14.0,East,1860.0,1,1,1,1,0,Relatively New,Unfurnished,36,4.8
flat,ats triumph,sector 104,1.85,8079.0,Super Built up area 2290(212.75 sq.m.),3,4,3+,14.0,East,2072.0,1,1,1,1,0,Relatively New,Unfurnished,73,4.7
flat,experion the heartsong,sector 108,0.98,13351.0,Built Up area: 978.23 (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2,3,3,12.0,South-East,978.23,1,1,1,1,0,Relatively New,Furnished,27,4.4
flat,indiabulls centrum park,sector 103,2.45,8522.0,Super Built up area 2875(267.1 sq.m.),4,4,3,11.0,East,2602.0,1,1,1,1,0,Relatively New,Unfurnished,33,4.0
flat,indiabulls centrum park,sector 103,1.34,7882.0,Super Built up area 1725(160.26 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3+,12.0,East,1725.0,1,1,1,1,0,Relatively New,Furnished,33,4.0
flat,emaar imperial gardens,sector 102,1.92,9600.0,Carpet area: 2000 (185.81 sq.m.),3,3,3,12.0,North-East,2222.0,1,1,1,1,0,Relatively New,Unfurnished,57,4.4
flat,adani oyster greens,sector 102,1.9,10058.0,Carpet area: 1889 (175.49 sq.m.),3,3,3+,9.0,North-East,2099.0,1,0,1,1,0,Relatively New,Unfurnished,0,4.12
flat,adani m2k oyster grande,sector 102,4.55,10000.0,Super Built up area 4650(432 sq.m.)Built Up area: 4630 sq.ft. (430.14 sq.m.)Carpet area: 4550 sq.ft. (422.71 sq.m.),4,4,3+,11.0,North-East,4630.0,0,0,0,0,0,Relatively New,Furnished,47,4.4
flat,emaar gurgaon greens,sector 102,1.54,9333.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3,3,3,12.0,North-East,1315.0,0,1,0,0,0,Relatively New,Unfurnished,42,4.6
flat,dlf new town heights,sector 86,1.55,6579.0,Super Built up area 2356(218.88 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,12.0,North-East,2038.0,0,1,0,1,0,Moderately Old,Furnished,72,4.4
flat,experion the heartsong,sector 108,1.68,8387.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1338.29 sq.ft. (124.33 sq.m.)Carpet area: 986.41 sq.ft. (91.64 sq.m.),3,3,3+,4.0,East,1338.29,1,1,0,0,0,Relatively New,Furnished,55,4.4
flat,aipl the peaceful homes,sector 70,2.3,10698.0,Super Built up area 2150(199.74 sq.m.),3,3,3,3.0,North-East,1946.0,0,0,1,0,0,Relatively New,Furnished,76,4.5
flat,bptp astaire gardens,sector 70,0.975,6588.0,Super Built up area 1480(137.5 sq.m.),3,3,3+,1.0,West,1339.0,0,0,0,0,1,Relatively New,Unfurnished,89,4.4
flat,dlf new town heights,sector 90,1.9,5684.0,Super Built up area 2727(253.35 sq.m.),4,4,3+,7.0,North-West,2468.0,0,1,0,1,0,Relatively New,Unfurnished,59,4.4
flat,dlf new town heights,sector 90,1.55,6557.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,1.0,South-East,2139.0,0,1,0,1,0,Relatively New,Unfurnished,53,4.4
flat,dlf regal gardens,sector 90,1.13,6647.0,Super Built up area 1730(160.72 sq.m.),3,3,3+,8.0,North,1566.0,0,0,0,0,1,Relatively New,Unfurnished,44,4.5
flat,shree vardhman flora,sector 90,0.85,4404.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,4,3,3.0,South-East,1679.0,0,1,1,0,0,Relatively New,Unfurnished,72,4.8
flat,vatika city,sector 49,2.64,11723.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),3,4,3+,2.0,East,1750.75,0,1,0,1,0,Moderately Old,Furnished,93,4.4
flat,vatika city,sector 49,2.1,10417.0,Super Built up area 2015.58(187.25 sq.m.)Built Up area: 1604.25 sq.ft. (149.04 sq.m.),3,3,3,9.0,South,1604.25,0,0,0,1,0,Moderately Old,Furnished,88,4.4
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11667.0,Super Built up area 1368(127.09 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,0.0,North,1286.0,0,0,0,0,0,Relatively New,Unfurnished,59,4.4
flat,emaar gurgaon greens,sector 102,1.45,8788.0,Super Built up area 1650(153.29 sq.m.),3,3,2,7.0,South-West,1493.0,0,1,0,0,0,Relatively New,Furnished,111,4.6
flat,dlf new town heights,sector 90,1.2,6218.0,Carpet area: 1930 (179.3 sq.m.),3,3,3+,8.0,North-West,2144.0,0,1,0,1,0,Moderately Old,Unfurnished,40,4.4
flat,viridian the plaza 106,sector 106,0.39,5571.0,Super Built up area 700(65.03 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1,1,1,7.0,East,567.0,0,0,0,0,0,Relatively New,Unfurnished,81,4.3
flat,chd avenue,sector 71,1.25,7172.0,Super Built up area 1743(161.93 sq.m.),3,4,2,7.0,East,1577.0,0,1,0,0,0,Relatively New,Furnished,103,3.4
flat,puri emerald bay,sector 104,1.59,10905.0,Super Built up area 1550(144 sq.m.),2,2,2,12.0,South,1403.0,0,0,0,0,0,Relatively New,Unfurnished,74,4.8
flat,puri diplomatic greens,sector 111,5.25,11667.0,Super Built up area 4500(418.06 sq.m.),4,6,3+,7.0,East,4072.0,0,1,0,0,0,Relatively New,Furnished,81,4.2
flat,puri diplomatic greens,sector 111,3.4,11525.0,Super Built up area 2950(274.06 sq.m.),4,5,3+,14.0,East,2670.0,0,1,0,0,0,Relatively New,Furnished,59,4.2
flat,experion windchants,sector 112,3.29,11742.0,Super Built up area 2802(260.31 sq.m.)Built Up area: 2225.56 sq.ft. (206.76 sq.m.),3,3,3+,2.0,South,2225.56,0,1,0,0,0,Relatively New,Furnished,98,4.6
flat,puri emerald bay,sector 104,2.49,10163.0,Super Built up area 2450(227.61 sq.m.),3,3,3+,14.0,South,2217.0,0,1,0,0,0,Relatively New,Furnished,82,4.8
flat,conscient heritage max,sector 102,1.75,9063.0,Super Built up area 1931(179.4 sq.m.),3,4,3+,16.0,South,1748.0,0,1,0,0,0,Relatively New,Furnished,81,4.9
flat,experion the heartsong,sector 108,2.29,8240.0,Built Up area: 2779 (258.18 sq.m.),4,5,3+,8.0,South,2779.0,0,1,0,0,0,Relatively New,Furnished,56,4.4
flat,conscient heritage max,sector 102,2.15,10005.0,Super Built up area 2149(199.65 sq.m.),3,4,3+,18.0,South,1945.0,1,1,0,0,0,Relatively New,Furnished,81,4.9
flat,vatika the seven lamps,sector 82,0.885,8850.0,Super Built up area 1428.08(132.67 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,2,14.0,East,1202.0,1,0,0,0,0,Relatively New,Furnished,85,4.8
flat,the close north,sector 50,2.65,11277.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2491 sq.ft. (231.42 sq.m.)Carpet area: 2350 sq.ft. (218.32 sq.m.),3,3,3+,3.0,South-East,2491.0,0,1,0,0,0,Moderately Old,Unfurnished,111,4.5
flat,vatika the seven lamps,sector 82,0.86,6022.0,Super Built up area 1430(132.85 sq.m.),2,2,2,12.0,East,1294.0,1,0,0,0,0,Relatively New,Furnished,85,4.8
flat,godrej,sector 79,1.35,8970.0,Super Built up area 1505(139.82 sq.m.),3,3,2,7.0,South-West,1362.0,0,0,0,0,0,Relatively New,Unfurnished,75,4.7
flat,godrej aria,sector 79,1.69,8522.0,Super Built up area 1983(184.23 sq.m.),3,3,2,7.0,South,1795.0,0,0,0,0,0,Relatively New,Unfurnished,72,4.4
flat,ats triumph,sector 104,2.65,8413.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 2650 sq.ft. (246.19 sq.m.),4,4,3+,14.0,East,2898.0,0,1,0,0,0,Relatively New,Furnished,14,4.7
flat,ats triumph,sector 104,1.75,7642.0,Super Built up area 2290(212.75 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,4,3+,12.0,North-West,2036.0,1,1,0,1,1,Relatively New,Furnished,14,4.7
flat,m3m woodshire,sector 107,1.3,10815.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1202 sq.ft. (111.67 sq.m.),3,3,3,7.0,East,1547.0,0,0,0,1,0,Relatively New,Unfurnished,62,4.6
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9449.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128 sq.ft. (104.79 sq.m.),3,3,3,10.0,West,1465.0,1,1,0,1,1,Relatively New,Unfurnished,23,4.4
flat,dlf new town heights,sector 90,1.25,6504.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3,3,3+,5.0,North,1929.0,0,1,0,1,0,Relatively New,Unfurnished,79,4.4
flat,mapsko mount ville,sector 79,1.2,8054.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3+,24.0,East,1154.0,0,0,0,0,0,Relatively New,Furnished,85,4.8
flat,mapsko mount ville,sector 79,1.5,8264.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1071.33 sq.ft. (99.53 sq.m.),3,4,3+,11.0,South,1416.0,0,1,0,0,0,Relatively New,Furnished,85,4.8
flat,tulip violet,sector 69,2.05,9951.0,Super Built up area 2087(193.89 sq.m.),4,4,2,0.0,North-West,1889.0,0,0,0,0,0,Relatively New,Unfurnished,102,4.7
flat,tulip violet,sector 69,1.95,9701.0,Super Built up area 2010(186.74 sq.m.),4,4,2,0.0,West,1819.0,0,0,0,0,0,Relatively New,Unfurnished,103,4.7
flat,tulip violet,sector 69,1.19,8815.0,Carpet area: 1350 (125.42 sq.m.),2,3,1,0.0,West,1500.0,1,0,0,0,0,Relatively New,Furnished,112,4.7
flat,tulip violet,sector 69,1.4,9103.0,Super Built up area 1538(142.88 sq.m.),3,3,1,12.0,North-West,1392.0,0,0,0,0,0,Relatively New,Furnished,103,4.7
flat,tulip violet,sector 69,1.75,9459.0,Carpet area: 1850 (171.87 sq.m.),3,4,2,0.0,East,2056.0,0,0,0,0,0,Relatively New,Furnished,112,4.7
flat,tulip violet,sector 69,1.36,8619.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3,3,1,12.0,West,1291.0,0,0,0,1,0,Relatively New,Unfurnished,64,4.7
flat,tulip violet,sector 69,1.51,9569.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,3,2,0.0,West,1325.0,0,0,0,1,0,Relatively New,Semi-Furnished,109,4.7
flat,bestech park view grand spa,sector 81,2.91,9137.0,Super Built up area 3185(295.9 sq.m.)Carpet area: 2837 sq.ft. (263.57 sq.m.),4,5,2,6.0,North-East,3017.0,0,1,0,0,0,Relatively New,Furnished,63,5.0
flat,bestech park view ananda,sector 81,1.1,6687.0,Super Built up area 1645(152.83 sq.m.)Carpet area: 1034 sq.ft. (96.06 sq.m.),3,2,3+,5.0,East,1319.0,0,0,0,0,0,Relatively New,Unfurnished,97,5.0
flat,antriksh heights,sector 84,0.85,4928.0,Super Built up area 1725(160.26 sq.m.),3,3,3+,10.0,North,1561.0,1,0,0,0,0,Relatively New,Unfurnished,40,3.8
flat,pyramid urban homes 2,sector 86,0.415,6905.0,Carpet area: 601 (55.83 sq.m.),2,2,1,3.0,West,668.0,0,0,0,0,0,Relatively New,Unfurnished,34,4.75
flat,pivotal devaan,sector 84,0.37,6346.0,Super Built up area 583(54.16 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),2,2,1,5.0,North-West,532.0,0,0,0,0,0,Relatively New,Unfurnished,44,4.0
flat,antriksh heights,sector 84,0.88,4822.0,Super Built up area 1825(169.55 sq.m.),3,3,3,16.0,North,1652.0,0,0,0,1,0,Relatively New,Unfurnished,47,3.8
flat,antriksh heights,sector 84,0.9,4444.0,Super Built up area 2025(188.13 sq.m.),3,3,3,18.0,North,1833.0,0,1,0,1,0,Relatively New,Unfurnished,46,3.8
flat,tulip violet,sector 69,1.43,8888.0,Super Built up area 1608(149.39 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3,3,2,1.0,South-West,1305.0,0,0,0,1,0,Relatively New,Unfurnished,60,4.7
flat,tulip violet,sector 69,1.38,8973.0,Carpet area: 1538 (142.88 sq.m.),3,3,1,12.0,West,1709.0,0,0,0,0,0,Relatively New,Unfurnished,111,4.7
flat,tulip violet,sector 69,2.0,9583.0,Super Built up area 2087(193.89 sq.m.),4,4,2,0.0,South-East,1889.0,0,0,0,0,0,Relatively New,Unfurnished,103,4.7
