property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,servant room,age_category,furnishing_type,combined_rating,dist_cyber_city_km,luxury_category,floor_category,price
1.0,72.0,14650.0,4,4,3.0,0,2.0,2.0,4,7.932372074404248,1.0,2.0,3.85
1.0,72.0,13889.0,2,2,2.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,2.0
1.0,72.0,13778.0,3,3,2.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,3.1
1.0,72.0,15625.0,3,3,2.0,0,2.0,0.0,4,7.932372074404248,1.0,1.0,2.25
1.0,52.0,23333.0,4,4,2.0,1,2.0,2.0,5,9.072597202187925,2.0,2.0,7.0
1.0,49.0,21250.0,4,5,4.0,1,0.0,0.0,4,10.520480675103999,1.0,1.0,8.5
1.0,68.0,38667.0,4,5,2.0,1,1.0,2.0,3,11.333973268769041,0.0,2.0,8.7
1.0,12.0,26670.0,5,6,3.0,1,3.0,2.0,4,8.234325662834179,2.0,2.0,12.5
1.0,12.0,12593.0,4,5,3.0,1,3.0,2.0,4,8.234325662834179,1.0,1.0,6.8
1.0,12.0,26389.0,7,6,3.0,1,3.0,2.0,4,8.234325662834179,0.0,2.0,9.5
1.0,12.0,12963.0,5,6,2.0,1,3.0,2.0,4,8.234325662834179,0.0,1.0,7.0
1.0,12.0,25514.0,5,5,2.0,1,3.0,2.0,4,8.234325662834179,0.0,1.0,6.2
1.0,58.0,24845.0,5,5,4.0,0,0.0,2.0,4,7.763932572686242,1.0,2.0,3.6
1.0,12.0,24280.0,4,5,2.0,1,3.0,0.0,4,8.234325662834179,2.0,1.0,5.9
1.0,12.0,26423.0,4,5,4.0,1,3.0,0.0,4,8.234325662834179,2.0,1.0,5.85
1.0,73.0,6666.0,4,4,4.0,1,3.0,2.0,4,12.87125291025613,0.0,1.0,4.0
1.0,73.0,8917.0,4,4,4.0,1,3.0,0.0,4,12.87125291025613,0.0,2.0,5.35
1.0,28.0,36667.0,6,7,4.0,1,0.0,0.0,5,1.0466229160276843,2.0,1.0,6.6
1.0,12.0,9000.0,4,5,4.0,0,3.0,0.0,4,8.234325662834179,0.0,1.0,6.3
1.0,12.0,20000.0,5,6,3.0,1,3.0,0.0,4,8.234325662834179,0.0,1.0,12.0
1.0,8.0,9028.0,3,2,1.0,0,3.0,2.0,4,7.886489473512426,1.0,1.0,0.65
1.0,42.0,4074.0,3,3,2.0,0,3.0,2.0,4,7.966272839288784,1.0,1.0,0.55
1.0,42.0,630.0,3,3,1.0,0,3.0,2.0,4,7.966272839288784,1.0,1.0,0.85
1.0,42.0,9619.0,2,2,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.58
1.0,42.0,10317.0,1,1,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.65
1.0,42.0,11111.0,2,2,2.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.61
1.0,42.0,9795.0,3,3,2.0,0,3.0,2.0,4,7.966272839288784,1.0,1.0,0.67
1.0,45.0,29974.0,6,6,3.0,1,3.0,0.0,5,4.4235297248137915,1.0,1.0,5.8
1.0,12.0,24691.0,4,5,4.0,1,3.0,0.0,4,8.234325662834179,2.0,1.0,6.0
1.0,59.0,23496.0,9,9,4.0,1,1.0,0.0,4,7.981671659354797,1.0,2.0,6.25
1.0,36.0,23699.0,4,4,2.0,1,0.0,0.0,4,5.914968784991512,2.0,1.0,3.69
1.0,45.0,2885.0,7,7,3.0,0,3.0,1.0,5,4.4235297248137915,1.0,2.0,2.5
1.0,45.0,28424.0,1,1,0.0,0,2.0,2.0,5,4.4235297248137915,1.0,1.0,5.5
1.0,52.0,33333.0,4,4,2.0,1,0.0,2.0,5,9.072597202187925,0.0,1.0,15.0
1.0,52.0,32176.0,3,3,1.0,1,0.0,2.0,5,9.072597202187925,0.0,1.0,6.95
1.0,23.0,14729.0,5,5,2.0,0,2.0,1.0,4,5.5611513518299125,2.0,1.0,5.7
1.0,12.0,25111.0,7,5,4.0,1,3.0,2.0,4,8.234325662834179,1.0,2.0,11.3
1.0,12.0,25000.0,7,5,4.0,1,3.0,2.0,4,8.234325662834179,1.0,2.0,11.25
1.0,73.0,7309.0,4,4,4.0,1,3.0,2.0,4,12.87125291025613,0.0,2.0,4.02
1.0,12.0,10556.0,4,4,4.0,1,3.0,2.0,4,8.234325662834179,2.0,2.0,5.7
1.0,18.0,8230.0,3,7,4.0,0,0.0,2.0,4,21.802033071237695,1.0,2.0,1.0
1.0,72.0,12000.0,3,1,1.0,0,3.0,2.0,4,7.932372074404248,1.0,2.0,0.66
1.0,42.0,10234.0,3,2,1.0,0,1.0,2.0,4,7.966272839288784,1.0,1.0,0.7
1.0,27.0,2984.0,3,3,1.0,0,2.0,2.0,4,1.2216137419659363,1.0,1.0,1.45
1.0,34.0,8879.0,4,3,2.0,0,2.0,2.0,3,6.469401707799213,1.0,1.0,0.95
1.0,93.0,14286.0,9,9,4.0,0,3.0,0.0,4,23.318928458993227,1.0,2.0,4.5
1.0,32.0,8929.0,3,1,0.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,0.9
1.0,44.0,28283.0,7,7,4.0,1,0.0,1.0,5,4.813339259086748,0.0,2.0,7.0
1.0,58.0,26613.0,4,4,4.0,0,3.0,0.0,4,7.763932572686242,1.0,1.0,4.0
1.0,72.0,10000.0,2,4,3.0,1,2.0,0.0,4,7.932372074404248,1.0,2.0,0.9
1.0,27.0,7667.0,7,7,4.0,0,0.0,0.0,4,1.2216137419659363,1.0,2.0,2.75
1.0,101.0,7407.0,2,4,3.0,0,3.0,2.0,4,12.095045917417066,1.0,2.0,0.5
1.0,62.0,8333.0,3,3,2.0,0,0.0,2.0,4,6.520518513696236,1.0,1.0,0.5
1.0,8.0,13333.0,3,3,0.0,0,0.0,2.0,4,7.886489473512426,1.0,2.0,0.6
1.0,8.0,7778.0,2,2,1.0,0,0.0,2.0,3,7.886489473512426,1.0,1.0,0.35
1.0,29.0,4531.0,4,3,2.0,0,3.0,0.0,5,2.3300044552360126,1.0,1.0,4.0
1.0,13.0,12222.0,4,3,2.0,0,2.0,2.0,4,24.560164581355345,1.0,1.0,2.2
1.0,72.0,22222.0,4,5,4.0,1,2.0,2.0,4,7.932372074404248,1.0,1.0,8.0
1.0,82.0,9111.0,2,3,3.0,0,0.0,2.0,4,7.769882600653308,1.0,1.0,0.82
1.0,32.0,8929.0,3,3,0.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,0.9
1.0,18.0,4118.0,4,4,1.0,0,0.0,2.0,4,21.802033071237695,1.0,1.0,0.7
1.0,13.0,7308.0,5,3,0.0,0,3.0,2.0,4,24.560164581355345,1.0,1.0,0.95
1.0,31.0,25926.0,2,6,3.0,0,3.0,2.0,4,2.3586610749369834,1.0,2.0,3.5
1.0,29.0,33333.0,3,5,4.0,0,2.0,0.0,5,2.3300044552360126,1.0,2.0,6.0
1.0,96.0,9793.0,4,4,4.0,0,3.0,2.0,4,19.438662025225774,1.0,2.0,2.75
1.0,78.0,6250.0,4,4,0.0,0,1.0,2.0,4,15.033979275030665,1.0,0.0,1.75
1.0,75.0,8486.0,5,5,4.0,0,3.0,2.0,4,10.518733742236972,1.0,0.0,3.1
1.0,100.0,7589.0,3,2,2.0,0,3.0,2.0,4,10.315343042261606,1.0,1.0,0.85
1.0,18.0,13333.0,2,4,0.0,0,2.0,2.0,4,21.802033071237695,1.0,1.0,0.9
1.0,14.0,12593.0,2,2,2.0,0,0.0,2.0,4,7.02583253588824,1.0,2.0,0.34
1.0,23.0,15385.0,6,6,2.0,0,0.0,2.0,4,5.5611513518299125,1.0,1.0,5.0
1.0,20.0,22222.0,3,3,3.0,0,0.0,2.0,4,4.6775747230725235,1.0,1.0,5.0
1.0,37.0,23336.0,5,7,4.0,1,3.0,2.0,3,8.807024823365314,1.0,1.0,9.5
1.0,58.0,29340.0,8,8,4.0,0,0.0,0.0,4,7.763932572686242,1.0,1.0,7.25
1.0,32.0,10288.0,3,3,0.0,0,2.0,2.0,4,6.681786888085641,1.0,1.0,1.5
1.0,97.0,11285.0,3,2,1.0,0,3.0,2.0,4,17.701541160038953,1.0,2.0,1.3
1.0,51.0,11029.0,5,5,4.0,0,2.0,2.0,4,21.24379690902522,1.0,2.0,3.75
1.0,19.0,6944.0,10,10,2.0,0,2.0,2.0,4,5.556413399327798,1.0,1.0,2.25
1.0,72.0,8519.0,5,3,2.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,1.15
1.0,51.0,8889.0,2,2,1.0,0,2.0,2.0,4,21.24379690902522,1.0,1.0,0.8
1.0,24.0,11852.0,5,5,2.0,0,3.0,2.0,4,2.6890450895879563,1.0,2.0,1.6
1.0,29.0,39260.0,5,5,2.0,1,3.0,2.0,5,2.3300044552360126,1.0,2.0,7.0
1.0,93.0,6083.0,3,2,1.0,0,2.0,2.0,4,23.318928458993227,1.0,1.0,0.5
1.0,40.0,25616.0,10,10,4.0,0,3.0,2.0,4,8.133708813675211,1.0,1.0,8.0
1.0,24.0,8411.0,3,2,1.0,0,2.0,2.0,4,2.6890450895879563,1.0,1.0,0.45
1.0,19.0,3588.0,6,6,0.0,0,2.0,2.0,4,5.556413399327798,1.0,2.0,0.62
1.0,62.0,4630.0,6,4,0.0,0,0.0,2.0,4,6.520518513696236,1.0,2.0,1.0
1.0,42.0,8889.0,2,1,4.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,4.12
1.0,12.0,8698.0,3,4,0.0,0,3.0,2.0,4,8.234325662834179,1.0,0.0,1.87
1.0,34.0,8500.0,1,1,0.0,0,1.0,2.0,3,6.469401707799213,1.0,1.0,0.85
1.0,18.0,8235.0,3,3,0.0,0,1.0,2.0,4,21.802033071237695,1.0,1.0,0.42
1.0,8.0,13333.0,4,4,1.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,1.2
1.0,52.0,21667.0,5,6,0.0,0,0.0,2.0,4,9.072597202187925,1.0,1.0,6.5
1.0,34.0,6410.0,2,2,0.0,0,1.0,2.0,3,6.469401707799213,1.0,1.0,0.75
1.0,8.0,3857.0,5,3,3.0,0,0.0,2.0,3,7.886489473512426,1.0,2.0,1.35
1.0,59.0,21759.0,3,3,2.0,1,2.0,2.0,4,7.981671659354797,1.0,1.0,4.7
1.0,93.0,7407.0,2,2,2.0,0,2.0,2.0,4,23.318928458993227,1.0,1.0,0.22
1.0,93.0,8735.0,3,6,4.0,0,2.0,2.0,4,23.318928458993227,1.0,2.0,1.25
1.0,18.0,9444.0,1,1,2.0,0,2.0,2.0,3,21.802033071237695,1.0,1.0,1.7
1.0,23.0,20000.0,4,4,1.0,0,3.0,2.0,4,5.5611513518299125,1.0,1.0,6.0
1.0,57.0,18667.0,4,4,0.0,0,2.0,2.0,4,7.7491651619718285,1.0,1.0,2.8
1.0,100.0,2525.0,1,1,0.0,0,3.0,2.0,4,10.315343042261606,1.0,1.0,0.075
1.0,40.0,24306.0,3,3,2.0,0,3.0,2.0,4,8.133708813675211,1.0,1.0,3.5
1.0,31.0,17695.0,4,2,2.0,0,3.0,2.0,4,2.3586610749369834,1.0,1.0,2.58
1.0,66.0,21519.0,4,4,4.0,0,1.0,2.0,4,10.921657047153026,2.0,3.0,8.5
1.0,24.0,6173.0,3,3,2.0,0,2.0,2.0,4,2.6890450895879563,1.0,2.0,0.6
1.0,93.0,6111.0,4,3,1.0,0,2.0,2.0,4,23.318928458993227,1.0,1.0,1.1
1.0,40.0,20325.0,3,2,2.0,0,0.0,2.0,4,8.133708813675211,1.0,1.0,3.5
1.0,58.0,20359.0,2,2,2.0,0,0.0,2.0,4,7.763932572686242,1.0,1.0,2.95
1.0,8.0,5833.0,3,2,2.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,0.7
1.0,72.0,11694.0,2,4,2.0,0,0.0,2.0,4,7.932372074404248,1.0,2.0,1.16
1.0,28.0,26667.0,6,5,2.0,0,3.0,2.0,5,1.0466229160276843,1.0,2.0,16.0
1.0,31.0,17900.0,5,6,4.0,0,0.0,2.0,4,2.3586610749369834,1.0,2.0,8.95
1.0,45.0,39886.0,9,9,4.0,1,0.0,2.0,4,4.4235297248137915,1.0,2.0,14.0
1.0,72.0,4545.0,4,5,0.0,0,2.0,2.0,4,7.932372074404248,1.0,2.0,1.35
1.0,52.0,27155.0,6,6,0.0,0,0.0,2.0,5,9.072597202187925,1.0,1.0,13.2
1.0,18.0,14493.0,9,9,4.0,0,2.0,2.0,4,21.802033071237695,1.0,2.0,6.0
1.0,42.0,11111.0,3,4,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,1.1
1.0,39.0,13158.0,5,5,4.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,2.5
1.0,72.0,5889.0,2,2,0.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,0.53
1.0,72.0,11111.0,2,2,1.0,0,3.0,2.0,4,7.932372074404248,1.0,1.0,2.0
1.0,58.0,9654.0,10,10,4.0,1,3.0,1.0,4,7.763932572686242,2.0,2.0,8.0
1.0,19.0,4808.0,1,1,0.0,0,2.0,2.0,4,5.556413399327798,1.0,1.0,0.45
1.0,8.0,8222.0,2,2,1.0,0,0.0,2.0,3,7.886489473512426,1.0,1.0,0.37
1.0,13.0,3857.0,10,6,4.0,0,2.0,2.0,4,24.560164581355345,1.0,2.0,1.35
1.0,8.0,5556.0,2,2,0.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,0.5
1.0,82.0,11273.0,3,1,0.0,0,0.0,2.0,4,7.769882600653308,1.0,1.0,0.62
1.0,28.0,8000.0,3,9,2.0,0,1.0,2.0,5,1.0466229160276843,1.0,2.0,8.0
1.0,96.0,7627.0,4,5,0.0,0,3.0,2.0,4,19.438662025225774,1.0,0.0,1.8
1.0,11.0,5667.0,4,4,4.0,0,3.0,2.0,4,10.594295381059624,1.0,1.0,1.7
1.0,34.0,5000.0,2,1,0.0,0,1.0,2.0,3,6.469401707799213,1.0,1.0,0.55
1.0,34.0,5000.0,6,1,0.0,0,1.0,2.0,3,6.469401707799213,1.0,1.0,1.5
1.0,12.0,6568.0,3,2,0.0,0,3.0,2.0,4,8.234325662834179,1.0,1.0,1.55
1.0,42.0,11111.0,4,2,2.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.65
1.0,82.0,3186.0,4,6,1.0,0,3.0,2.0,4,7.769882600653308,1.0,2.0,1.6
1.0,72.0,21111.0,2,1,1.0,0,1.0,2.0,4,7.932372074404248,1.0,2.0,0.95
1.0,85.0,7500.0,5,6,4.0,0,3.0,2.0,5,16.990726505283792,1.0,2.0,3.85
1.0,62.0,10784.0,3,2,1.0,0,2.0,2.0,4,6.520518513696236,1.0,1.0,0.66
1.0,19.0,10519.0,2,2,2.0,0,2.0,2.0,4,5.556413399327798,1.0,2.0,1.5
1.0,22.0,19869.0,2,2,1.0,0,2.0,2.0,4,3.443648359101704,1.0,1.0,1.52
1.0,14.0,8795.0,3,2,2.0,0,2.0,2.0,4,7.02583253588824,1.0,1.0,1.0
1.0,42.0,7522.0,3,3,0.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.85
1.0,72.0,5000.0,3,2,0.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,0.45
1.0,41.0,14071.0,5,5,0.0,0,3.0,2.0,4,6.907007586118708,1.0,1.0,5.15
1.0,20.0,26000.0,5,5,0.0,0,0.0,2.0,4,4.6775747230725235,1.0,2.0,6.5
1.0,22.0,24306.0,2,5,3.0,0,2.0,2.0,5,3.443648359101704,1.0,2.0,3.5
1.0,28.0,19286.0,9,9,0.0,0,3.0,2.0,5,1.0466229160276843,1.0,1.0,13.5
1.0,23.0,22637.0,9,9,4.0,0,0.0,0.0,4,5.5611513518299125,1.0,2.0,5.7
1.0,45.0,26570.0,1,1,0.0,0,4.0,2.0,5,4.4235297248137915,1.0,1.0,3.3
1.0,72.0,11111.0,4,2,2.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,1.75
1.0,32.0,6410.0,4,2,2.0,0,2.0,2.0,4,6.681786888085641,1.0,1.0,0.75
1.0,18.0,14787.0,8,8,4.0,1,3.0,1.0,3,21.802033071237695,1.0,2.0,3.5
1.0,32.0,15257.0,4,1,0.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,0.92
1.0,42.0,6111.0,4,4,4.0,0,2.0,2.0,4,7.966272839288784,1.0,1.0,1.1
1.0,62.0,15625.0,4,4,2.0,0,0.0,2.0,4,6.520518513696236,1.0,1.0,0.75
1.0,42.0,8681.0,2,3,0.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,1.25
1.0,4.0,17955.0,4,3,2.0,0,0.0,2.0,4,9.819178081405248,1.0,1.0,4.25
1.0,32.0,7923.0,1,1,1.0,0,3.0,2.0,4,6.681786888085641,1.0,1.0,0.37
1.0,56.0,23457.0,4,4,0.0,0,0.0,2.0,4,6.238294193827314,1.0,1.0,5.7
1.0,73.0,3889.0,3,2,1.0,0,1.0,2.0,4,12.87125291025613,1.0,2.0,2.1
1.0,101.0,22305.0,1,4,4.0,0,2.0,2.0,4,12.095045917417066,1.0,2.0,1.2
1.0,31.0,13889.0,4,4,0.0,0,3.0,2.0,4,2.3586610749369834,1.0,2.0,4.5
1.0,22.0,11111.0,4,4,0.0,0,2.0,2.0,3,3.443648359101704,1.0,1.0,3.0
1.0,49.0,26235.0,4,6,3.0,1,2.0,2.0,4,10.520480675103999,1.0,2.0,8.5
1.0,18.0,35088.0,4,6,2.0,0,2.0,2.0,4,21.802033071237695,1.0,1.0,6.0
1.0,82.0,10224.0,2,4,0.0,0,0.0,2.0,4,7.769882600653308,1.0,1.0,0.82
1.0,8.0,3285.0,3,2,1.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,1.15
1.0,69.0,8222.0,3,3,3.0,0,0.0,2.0,4,12.360901540268934,1.0,1.0,1.85
1.0,66.0,27139.0,6,6,4.0,0,4.0,2.0,4,10.921657047153026,1.0,2.0,8.5
1.0,45.0,23663.0,4,4,2.0,1,3.0,1.0,5,4.4235297248137915,0.0,2.0,5.75
1.0,55.0,17574.0,5,5,4.0,0,0.0,0.0,4,5.956010036535056,1.0,1.0,4.65
1.0,93.0,10753.0,3,3,1.0,0,3.0,2.0,4,23.318928458993227,1.0,1.0,0.6
1.0,19.0,9091.0,4,5,2.0,0,2.0,2.0,4,5.556413399327798,1.0,1.0,4.5
1.0,27.0,6584.0,14,14,4.0,0,3.0,1.0,4,1.2216137419659363,1.0,2.0,3.2
1.0,42.0,11696.0,3,3,1.0,0,2.0,2.0,4,7.966272839288784,1.0,1.0,0.6
1.0,7.0,21196.0,3,5,4.0,0,0.0,2.0,4,9.444756665310383,1.0,1.0,1.95
1.0,19.0,12077.0,3,6,2.0,0,2.0,2.0,4,5.556413399327798,1.0,2.0,1.25
1.0,12.0,25103.0,5,6,4.0,1,0.0,2.0,4,8.234325662834179,1.0,1.0,6.1
1.0,2.0,14959.0,3,1,0.0,0,0.0,2.0,3,24.68171523417974,1.0,2.0,2.0
1.0,31.0,23333.0,2,8,4.0,0,0.0,0.0,4,2.3586610749369834,1.0,2.0,2.1
1.0,92.0,8784.0,3,3,2.0,0,3.0,2.0,4,16.34701940513016,1.0,1.0,1.25
1.0,52.0,35494.0,5,6,0.0,0,0.0,2.0,5,9.072597202187925,1.0,1.0,11.5
1.0,19.0,11465.0,2,4,3.0,1,0.0,2.0,4,5.556413399327798,1.0,2.0,0.9
1.0,42.0,11719.0,2,4,3.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.75
1.0,8.0,11556.0,3,3,1.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,1.3
1.0,7.0,5556.0,2,2,1.0,0,1.0,2.0,3,9.444756665310383,1.0,1.0,0.48
1.0,32.0,3875.0,5,3,0.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,0.68
1.0,32.0,7576.0,7,2,0.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,1.5
1.0,8.0,11556.0,3,3,1.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,1.3
1.0,93.0,10753.0,2,2,1.0,0,0.0,2.0,4,23.318928458993227,1.0,1.0,0.6
1.0,20.0,20635.0,4,4,4.0,0,0.0,2.0,4,4.6775747230725235,1.0,1.0,6.5
1.0,21.0,11889.0,2,2,1.0,1,2.0,2.0,4,21.179774847722413,1.0,1.0,1.07
1.0,13.0,17284.0,2,6,4.0,0,3.0,2.0,4,24.560164581355345,1.0,2.0,2.1
1.0,36.0,32258.0,2,2,2.0,0,0.0,2.0,4,5.914968784991512,1.0,1.0,4.6
1.0,33.0,11111.0,3,4,2.0,0,3.0,2.0,3,22.124747987328313,1.0,1.0,1.0
1.0,71.0,16389.0,4,3,2.0,0,1.0,1.0,4,12.058742283544236,2.0,2.0,2.95
1.0,36.0,31507.0,2,4,4.0,0,2.0,2.0,4,5.914968784991512,1.0,2.0,4.6
1.0,93.0,9722.0,2,2,1.0,0,2.0,2.0,4,23.318928458993227,1.0,1.0,0.35
1.0,27.0,25543.0,8,10,4.0,0,2.0,2.0,4,1.2216137419659363,1.0,1.0,10.0
1.0,23.0,10000.0,4,5,2.0,0,0.0,2.0,4,5.5611513518299125,1.0,1.0,5.2
1.0,42.0,8889.0,1,1,0.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.4
1.0,7.0,12400.0,3,3,1.0,0,0.0,1.0,3,9.444756665310383,1.0,1.0,0.62
1.0,42.0,9259.0,2,3,2.0,0,2.0,2.0,4,7.966272839288784,1.0,2.0,0.5
1.0,42.0,15257.0,1,4,3.0,0,0.0,2.0,4,7.966272839288784,1.0,2.0,0.92
1.0,22.0,24306.0,2,6,4.0,0,2.0,2.0,5,3.443648359101704,1.0,2.0,3.5
1.0,42.0,6088.0,5,4,3.0,0,3.0,2.0,4,7.966272839288784,1.0,2.0,0.8
1.0,100.0,14245.0,2,3,2.0,0,1.0,0.0,4,10.315343042261606,2.0,1.0,1.5
1.0,6.0,6367.0,3,5,4.0,0,3.0,2.0,4,9.988958745407531,1.0,2.0,2.25
1.0,28.0,37313.0,5,6,4.0,0,2.0,0.0,5,1.0466229160276843,2.0,2.0,13.5
1.0,18.0,9444.0,1,1,1.0,1,2.0,2.0,3,21.802033071237695,1.0,1.0,1.7
1.0,72.0,5000.0,3,2,1.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,0.45
1.0,8.0,10118.0,3,2,1.0,0,2.0,2.0,4,7.886489473512426,1.0,1.0,1.2
1.0,21.0,10000.0,4,3,1.0,0,2.0,2.0,4,21.179774847722413,1.0,1.0,1.8
1.0,69.0,8641.0,5,3,2.0,0,1.0,2.0,4,12.360901540268934,1.0,1.0,1.5
1.0,23.0,6481.0,2,2,0.0,0,1.0,2.0,4,5.5611513518299125,1.0,1.0,0.35
1.0,32.0,6707.0,2,2,1.0,0,0.0,2.0,4,6.681786888085641,1.0,1.0,0.55
1.0,42.0,9259.0,1,1,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.4
1.0,69.0,11905.0,4,4,0.0,0,0.0,2.0,4,12.360901540268934,1.0,2.0,3.0
1.0,8.0,9135.0,3,3,3.0,0,3.0,2.0,4,7.886489473512426,1.0,1.0,0.4275
1.0,82.0,7111.0,2,3,1.0,0,3.0,2.0,4,7.769882600653308,1.0,1.0,0.32
1.0,42.0,8007.0,2,1,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.47
1.0,54.0,20370.0,9,9,4.0,1,0.0,0.0,4,6.491042593237041,1.0,2.0,5.5
1.0,72.0,12500.0,3,5,3.0,0,0.0,2.0,4,7.932372074404248,1.0,2.0,0.75
1.0,6.0,8125.0,4,3,4.0,0,3.0,2.0,4,9.988958745407531,1.0,0.0,3.25
1.0,72.0,17037.0,5,3,4.0,1,2.0,2.0,4,7.932372074404248,1.0,2.0,2.3
1.0,19.0,11538.0,2,7,3.0,0,0.0,2.0,4,5.556413399327798,1.0,2.0,1.5
1.0,18.0,12217.0,2,5,1.0,0,2.0,2.0,3,21.802033071237695,1.0,2.0,1.35
1.0,62.0,11574.0,2,5,1.0,0,1.0,2.0,4,6.520518513696236,1.0,1.0,1.25
1.0,27.0,2963.0,4,2,2.0,0,2.0,2.0,4,1.2216137419659363,1.0,1.0,1.44
1.0,42.0,11111.0,2,2,2.0,1,1.0,2.0,4,7.966272839288784,1.0,1.0,0.5
1.0,23.0,8230.0,3,7,4.0,0,0.0,2.0,4,5.5611513518299125,1.0,2.0,1.0
1.0,26.0,13095.0,9,9,4.0,1,0.0,0.0,4,3.909699014695983,1.0,2.0,5.5
1.0,31.0,30556.0,4,3,3.0,0,2.0,0.0,4,2.3586610749369834,1.0,1.0,5.5
1.0,42.0,11852.0,2,3,1.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.8
1.0,13.0,10000.0,2,4,4.0,0,0.0,2.0,4,24.560164581355345,1.0,2.0,0.9
1.0,48.0,29312.0,3,4,2.0,0,0.0,2.0,4,8.70926629658096,1.0,1.0,4.3
1.0,13.0,11250.0,2,5,3.0,0,3.0,2.0,4,24.560164581355345,1.0,2.0,0.9
1.0,27.0,30374.0,4,4,3.0,0,2.0,2.0,4,1.2216137419659363,1.0,2.0,3.25
1.0,18.0,19818.0,3,3,1.0,0,0.0,2.0,3,21.802033071237695,1.0,2.0,3.71
1.0,31.0,17931.0,10,10,4.0,0,3.0,2.0,4,2.3586610749369834,1.0,1.0,13.0
1.0,23.0,7619.0,2,2,1.0,0,3.0,2.0,4,5.5611513518299125,1.0,1.0,0.4
1.0,8.0,10913.0,2,4,0.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,0.55
1.0,72.0,13499.0,2,3,2.0,0,2.0,2.0,4,7.932372074404248,1.0,2.0,1.3
1.0,96.0,7821.0,2,2,3.0,0,3.0,2.0,4,19.438662025225774,1.0,1.0,0.75
1.0,100.0,14720.0,2,3,2.0,0,1.0,0.0,4,10.315343042261606,1.0,1.0,1.55
1.0,13.0,19753.0,5,4,1.0,0,3.0,2.0,4,24.560164581355345,1.0,1.0,4.0
1.0,8.0,8444.0,2,2,2.0,0,0.0,2.0,4,7.886489473512426,1.0,1.0,0.38
1.0,52.0,37037.0,5,6,4.0,0,0.0,2.0,5,9.072597202187925,2.0,2.0,12.0
1.0,82.0,9000.0,1,1,1.0,0,0.0,2.0,4,7.769882600653308,1.0,2.0,0.45
1.0,13.0,4444.0,7,3,0.0,0,3.0,2.0,4,24.560164581355345,1.0,2.0,1.2
1.0,62.0,2500.0,4,2,2.0,0,0.0,2.0,4,6.520518513696236,1.0,1.0,0.4
1.0,34.0,6667.0,1,1,0.0,0,1.0,2.0,3,6.469401707799213,1.0,1.0,1.0
1.0,42.0,6648.0,3,3,0.0,0,0.0,2.0,4,7.966272839288784,1.0,1.0,0.7
1.0,13.0,11407.0,6,4,2.0,0,3.0,2.0,4,24.560164581355345,1.0,1.0,3.08
1.0,58.0,20233.0,2,2,0.0,0,3.0,2.0,4,7.763932572686242,1.0,1.0,2.95
1.0,37.0,17778.0,6,5,4.0,0,3.0,2.0,3,8.807024823365314,1.0,2.0,8.0
1.0,85.0,20062.0,4,3,0.0,0,3.0,2.0,4,16.990726505283792,1.0,1.0,6.5
1.0,72.0,11494.0,7,7,0.0,0,2.0,2.0,4,7.932372074404248,1.0,2.0,3.0
1.0,54.0,25543.0,6,5,4.0,0,0.0,2.0,4,6.491042593237041,1.0,2.0,8.0
1.0,18.0,12343.0,6,6,2.0,0,2.0,2.0,3,21.802033071237695,1.0,1.0,2.75
1.0,72.0,16892.0,5,3,0.0,0,2.0,2.0,4,7.932372074404248,1.0,1.0,2.25
